ID,Elevation,Veg.mass,PLFA,Time,Act-ele,Longtitude,Latitude,Aspect,Slope,Distance_between_origin,Distance_origin,Direction_origin,X,Y,pH,TP,SWC,TOC,TN,C/N,DOC,DON,DOC/DON,NDVI,GET,ET,GTmin,GTmax,GT,GP,MOI,Tmin,Tmax,DTR,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,ET/bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,PS,PLFA-bacteria,PLFA-fungus,PLFA-actinomyces,G+,G-,G+/G-,Chao1,Shannon
HDX133,5100,335,79.01377262,2013,5107,91.06094965,30.5405,154.6990051,26.8834,5102m_1km_E,1000,E,1000,0,6.155,0.574,0.679,69.175,4.519,15.306,322.152,26.502,12.15576183,0.354778379,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
HDX134,5200,263,59.72790226,2013,5191,91.04561954,30.53705,193.3930054,36.2608986,5200m_1km_W,1000,W,-1000,0,5.97,0.619,0.503,56.231,4.282,13.13,183.422,20.558,8.922171417,0.339761883,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
HDX135,5200,64,59.72790226,2013,5190,91.05358998,30.53912,174.8899994,24.0688992,5198m_67m_W,67,W,-67,0,6.395,0.574,0.286,24.173,2.086,11.591,104.285,12.027,8.670907126,0.135351941,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
HDX136,5200,33,59.72790226,2013,5192,91.0541964,30.53939,150.6040039,25.7458992,5198m_10m_W,10,W,-10,0,6.235,0.62,0.264,45.059,3.401,13.25,190.979,17.245,11.07445636,0.211071312,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
HDX137,5200,63,70.42756515,2013,5192,91.05439043,30.53946,150.6040039,34.1805,5198m_1m_W,1,W,-1,0,5.625,0.59,0.476,58.291,4.318,13.5,222.311,30.406,7.311418799,0.211071312,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,65.26907995,0.387979858,4.770505346,25.02066942,28.21873904,0.886668585,7437.306321,11.22332
HDX138,5200,169,59.72790226,2013,5197,91.05430234,30.5397,148.6499939,22.9997005,5208m_10m_D,10,U,0,10,5.8,0.623,0.36,52.103,4.022,12.953,145.373,17.396,8.356691193,0.164647013,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
HDX139,5200,132,59.72790226,2013,5193,91.05440231,30.5395,150.6040039,34.1805,5199m_1m_U,1,U,0,1,5.815,0.651,0.505,45.697,3.277,13.943,200.16,22.165,9.030453418,0.164647013,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
HDX140,5200,214,59.72790226,2013,5192,91.05436285,30.53954,150.6040039,34.1805,5198m ,0,O,0,0,6.165,0.619,0.317,44.218,3.387,13.056,131.648,17.415,7.559460235,0.164647013,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
HDX141,5200,189,59.72790226,2013,5191,91.05443485,30.53944,150.6040039,34.1805,5197m_1m_D,1,B,0,-1,6.185,0.589,0.448,43.952,3.112,14.121,162.942,17.401,9.363944601,0.211071312,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
HDX142,5200,297,59.72790226,2013,5178,91.05457907,30.53927,160.9640045,37.0060005,5187m_10m_D,10,B,0,-10,6.01,0.627,0.459,43.282,3.199,13.529,104.964,16.6,6.32313253,0.29365617,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
HDX143,5200,72,59.97800156,2013,5192,91.05444601,30.53947,150.6040039,34.1805,5198m_1m_E,1,E,1,0,5.86,0.771,0.455,60.04,4.389,13.681,194.133,20.659,9.397018249,0.164647013,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,55.48013239,0,4.109889315,23.59542868,20.77578793,1.135717632,6751.272727,11.07577
HDX144,5200,142,48.77814008,2013,5192,91.05456784,30.53951,154.1600037,36.3567009,5198m_10m_E,10,E,10,0,5.955,0.712,0.321,58.239,4.509,12.917,207.378,24.694,8.397910424,0.144420043,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,44.82605663,0,3.564103588,17.98525376,19.26223639,0.933705381,7238.706161,11.02694
HDX145,5200,147.75,59.72790226,2013,5192,91.05506147,30.53969,149.5110016,27.3558006,5198m_71m_E,71,E,71,0,5.985,0.721,0.357,56.394,4.309,13.087,167.489,20.869,8.025731947,0.279076576,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
HDX146,5200,135,59.72790226,2013,5194,91.05843555,30.54129,168.5299988,30.4008007,5206m_1km_E,1000,E,1000,0,5.7,0.681,0.567,56.745,4.231,13.413,173.134,19.46,8.896916752,0.293070376,65.48342714,94.49717571,0.336555319,7.421700714,3.877852109,440.5609345,1.458400054,-5.556805857,1.755181143,7.311987,-1.900812248,7.311987166,31.01479633,581.4009317,9.275989891,-14.31246459,23.58845448,4.687088541,-7.381722753,5.130492476,-8.965460503,482.2928911,0.195933171,176.6344423,0.077142857,140.3369193,364.7800695,6.931428485,346.571219,11.9971428,140.337,,,,,,,,
DH01,4400,110,12.12418641,2014,4409,91.0407,30.50681667,147.529007,9.2566795,DX4400m_E_0m,0,E,0,0,6.63,0.48,0.256,19.89,2.048,9.714,246.338,33.791,7.290047646,0.215153828,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,10.25064862,0.170066836,1.703470954,3.551251638,4.525599848,0.784702969,7647.572614,11.39902
DH02,4400,110,11.64796873,2014,4408,91.04081667,30.50735,123.1110001,5.47927,DX4400m_E_10m,10,E,10,0,6.66,0.532,0.284,24.597,2.625,9.37,216.365,32.448,6.668053501,0.17472741,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,10.24704522,0.111934167,1.288989347,3.753846057,4.924620883,0.762260922,7274.415504,11.15339
DH03,4400,98,11.67541735,2014,4407,91.0409,30.50686667,150.9450073,7.3333902,DX4400m_E_20m,20,E,20,0,6.2,0.442,0.27,18.446,2.081,8.864,254.138,36.341,6.993148235,0.189811841,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,9.722703424,0.14309298,1.809620946,3.069298661,4.694645968,0.653787034,6563.009419,11.14435
DH04,4400,81,11.8158575,2014,4406,91.04101667,30.50686667,150.9450073,7.3333902,DX4400m_E_30m,30,E,30,0,6.443,0.39,0.291,16.223,1.708,9.5,454.261,75.645,6.005168881,0.189811841,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH05,4400,81,11.8158575,2014,4407,91.04123333,30.50688333,157.6199951,4.3804898,DX4400m_E_50m,50,E,50,0,6.37,0.443,0.328,22.768,2.335,9.75,301.629,42.468,7.102500706,0.181811959,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH06,4400,95,11.8158575,2014,4408,91.04151667,30.50695,180,3.1096301,DX4400m_E_80m,80,E,80,0,6.49,0.419,0.263,20.432,2.238,9.13,308.024,49.506,6.221952895,0.173896715,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH07,4400,84,11.8158575,2014,4407,91.04206667,30.50701667,270,2.0527799,DX4400m_E_130m,130,E,130,0,6.49,0.415,0.321,17.5,2.042,8.571,202.987,35.07,5.788052466,0.177594066,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH08,4400,95,11.8158575,2014,4407,91.04285,30.50705,260.8380127,7.45401,DX4400m_E_210m,210,E,210,0,6.677,0.373,0.234,15.5,1.8,8.611,248.935,33.167,7.505502457,0.165498361,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH09,4400,98,11.8158575,2014,4403,91.04425,30.50686667,141.0090027,6.46663,DX4400m_E_340m,340,E,340,0,6.513,0.404,0.398,19.72,2.137,9.227,283.665,41.536,6.829376926,0.229158595,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH10,4400,96,11.8158575,2014,4398,91.0464,30.50656667,154.9830017,3.9454801,DX4400m_E_550m,550,E,550,0,6.277,0.322,0.197,17.694,1.944,9.1,246.336,40.17,6.132337565,0.169969544,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH11,4400,105,11.8158575,2014,4383,91.04995,30.50638333,74.5388031,11.4854002,DX4400m_E_890m,890,E,890,0,6.547,0.361,0.234,14,1.7,8.235,255.891,41.273,6.199961234,0.149998367,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH12,4400,96,11.8158575,2014,4386,91.0659,30.50783333,201.447998,14.0735998,DX4400m_E_1440m,1440,E,1440,0,6.29,0.453,0.227,20.381,2.19,9.304,238.624,31.077,7.678476043,0.157491371,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH13,4400,43,11.8158575,2014,4393,91.06498333,30.50828333,203.6289978,16.2287006,DX4400m_E_2330m,2330,E,2330,0,6.617,0.366,0.189,15.264,1.75,8.722,191.5,28.152,6.802358625,0.162149608,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH14,4400,157,11.8158575,2014,4407,91.07026667,30.50935,147.1840057,27.9456997,DX4400m_E_3000m,3000,E,3000,0,6.727,0.385,0.295,13.659,1.561,8.75,216.004,30.765,7.021095401,0.137016773,136.5533286,189.0334571,4.661898143,15.14494857,9.902750644,335.869996,0.230200942,-2.560545143,9.299256143,11.85980129,3.369355651,11.85980123,39.42212203,657.0226141,17.09522734,-13.02753135,30.1227587,10.83077244,-3.719174483,11.18659437,-4.735917584,366.9859954,0.515097196,127.6989985,0.12,135.3379599,270.4391398,3.134285696,255.1615686,4.362857072,135.338,,,,,,,,
DH15,4500,88,13.6527807,2014,4500,91.03334667,30.51433333,163.1790009,10.6016998,DX4500m_E_0m,0,E,0,0,6.227,0.567,0.238,27.9,2.8,9.964,260.955,35.254,7.402138764,0.219531193,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,11.74427415,0.159134698,1.749371847,3.897644479,5.399110081,0.721904984,7267.33101,11.01596
DH16,4500,55,10.45535847,2014,4500,91.03588333,30.51543333,199.7220001,13.2025003,DX4500m_E_10m,10,E,10,0,6.4,0.519,0.302,26.1,2.8,9.321,258.069,36.269,7.115415368,0.26725626,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,9.415608226,0.144238388,0.895511859,3.41021398,4.042261765,0.843640065,7003.241706,10.98779
DH17,4500,55,15.97221172,2014,4501,91.036,30.51541667,197.0209961,12.0527,DX4500m_E_20m,20,E,20,0,6.617,0.613,0.274,33.9,3.1,10.935,383.956,54.353,7.064117896,0.254837036,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,14.04539035,0.178646729,1.748174638,5.165899094,6.129228692,0.842830208,6844.206949,11.1158
DH18,4500,35,13.36011696,2014,4503,91.0361,30.51541667,197.0209961,12.0527,DX4500m_E_30m,30,E,30,0,6.487,0.639,0.31,36.733,3.118,11.781,280.964,41.774,6.725810313,0.254837036,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH19,4500,76,13.36011696,2014,4505,91.03631667,30.51536667,196.2599945,11.7683001,DX4500m_E_50m,50,E,50,0,6.143,0.658,0.289,39.149,3.4,11.514,380.727,50.885,7.482106711,0.248311371,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH20,4500,95,13.36011696,2014,4506,91.03665,30.51536667,189.0899963,11.9137001,DX4500m_E_80m,80,E,80,0,6.507,0.514,0.219,24.9,2.2,11.318,418.551,52.871,7.916457037,0.237406969,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH21,4500,61,13.36011696,2014,4507,91.03713333,30.5154,171.572998,12.8142004,DX4500m_E_130m,130,E,130,0,6.223,0.559,0.24,38.653,3.6,10.737,257.003,45.41,5.65961242,0.225873575,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH22,4500,69,13.36011696,2014,4505,91.03801667,30.51528333,173.3670044,10.2247,DX4500m_E_210m,210,E,210,0,6.49,0.641,0.306,28.6,2.8,10.214,325.189,46.715,6.961125977,0.209409311,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH23,4500,70,13.36011696,2014,4504,91.03936667,30.5153,133.0249939,9.51443,DX4500m_E_340m,340,E,340,0,6.623,0.467,0.218,19.547,2.098,9.318,241.924,35.326,6.848327011,0.173231825,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH24,4500,62,13.36011696,2014,4508,91.04158333,30.51541667,185.1940002,10.1604004,DX4500m_E_550m,550,E,550,0,6.2,0.456,0.254,34.194,3.206,10.667,409.509,60.888,6.725610958,0.181475177,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH25,4500,56,13.36011696,2014,4509,91.04508333,30.51575,163.0720062,11.3290005,DX4500m_E_890m,890,E,890,0,6.693,0.41,0.234,19.526,2.331,8.375,261.011,38.455,6.787439865,0.179585978,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH26,4500,61,13.36011696,2014,4502,91.0508,30.516,168.6900024,2.43314,DX4500m_E_1440m,1440,E,1440,0,6.627,0.455,0.293,22.184,2.335,9.5,301.13,43.791,6.87652714,0.195676193,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH27,4500,69,13.36011696,2014,4491,91.06003333,30.51656667,206.5650024,10.5553999,DX4500m_E_2330m,2330,E,2330,0,6.487,0.501,0.327,29.629,3.109,9.531,385.872,58.922,6.548861206,0.256848454,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH28,4500,55,13.36011696,2014,4509,91.07085,30.521,212.470993,9.8319998,DX4500m_E_3500m,3500,E,3500,0,6.38,0.581,0.201,21.7,2.1,10.333,382.9,50.576,7.570784562,0.162678808,126.0620286,175.0479286,4.033899429,14.46088,9.246761205,349.5777109,0.25956788,-2.993335714,8.565746714,11.55908243,2.786205506,11.55908237,39.02734114,648.0196516,16.43973403,-13.22158206,29.66131609,10.15575927,-3.979498855,10.51382112,-5.155127714,385.6737103,0.453875709,134.7742845,0.257142857,133.6081208,278.6280689,4.228571413,265.9567119,5.188571429,133.608,,,,,,,,
DH29,4600,110,32.15741459,2014,4604,91.05376667,30.52303333,151.5870056,16.118,DX4600_0m,0,E,0,0,5.83,0.557,0.333,53.337,5.021,10.623,510.27,90.541,5.635789311,0.253944814,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,29.10048079,0.441923692,2.615010107,10.26376893,14.23394686,0.721076805,7693.337313,11.30297
DH30,4600,69,23.29968275,2014,4609,91.0539,30.52301667,136.8480072,16.118,DX4600_E_10m,10,E,10,0,6.41,0.47,0.296,36.623,3.4,10.771,393.896,66.041,5.964416045,0.291416705,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,20.88959869,0.363845414,2.046238645,7.615036746,9.758828683,0.780322823,7111.766447,10.94563
